0,1
600,1
601,1
600,1
600,1
601,1
599,1
600,1
600,1
600,1
600,1
600,1
335,1
265,1
600,1
600,1
238,1
125,1
28,1
213,1
596,1
420,1
110,1
69,1
149,1
322,1
129,1
600,1
600,1
600,1
202,1
401,1
597,1
601,1
600,1
816,1
98,1
286,1
391,1
18,1
191,1
102,1
4,1
4,1
3,1
4,1
3,1
3,1
4,1
4,1
3,1
4,1
3,1
3,1
456,1
183,1
40,1
35,1
342,1
600,1
